sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.0294;-10.0126;-0.9414;0.4631;-9.682;-1.488;-0.4334;-0.2912;0.585;0.0183;-0.0232;0.0024;48.0;26.9;6.0;17.4;105.31;80.86;-162.49;;37.697;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;43552;2014-11-22 11:17:16:037
-0.0883;-9.9734;-0.863;0.4427;-9.699;-1.3798;-0.5666;-0.2951;0.5125;0.0562;-0.044;-0.0061;48.0;26.9;6.0;16.4;104.23;81.25;-162.86;;36.049;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;44070;2014-11-22 11:17:16:555
-0.559;-10.0224;-0.5786;0.5136;-9.6974;-1.3661;-1.2082;-0.3228;0.6754;0.0342;0.044;0.011;48.0;27.3;6.0;16.0;98.32;81.44;-159.4;;36.573;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;44591;2014-11-22 11:17:17:076
0.0294;-9.993;-0.7551;0.3722;-9.7244;-1.2116;-0.3296;-0.2459;0.4187;0.0171;-0.0379;-0.0037;48.0;27.3;5.5;15.0;101.47;82.71;-162.29;;35.16;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;45098;2014-11-22 11:17:17:583
-0.1765;-10.0224;-0.7845;0.3623;-9.727;-1.194;-0.6033;-0.2067;0.4038;0.0293;0.0049;-0.0024;57.0;27.3;6.0;15.5;102.3;82.69;-163.12;;35.057;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;45599;2014-11-22 11:17:18:084
-0.0098;-10.0028;-0.6865;0.381;-9.7202;-1.2423;-0.483;-0.3123;0.5076;-0.0037;-0.0367;-0.0208;57.0;26.9;5.5;15.0;104.38;82.46;-163.69;;35.065;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;46119;2014-11-22 11:17:18:604
-0.0098;-10.0322;-0.7551;0.4282;-9.7101;-1.3045;-0.4395;-0.3225;0.5514;0.0073;-0.0024;-0.0122;57.0;26.9;5.1;16.4;101.1;81.95;-161.83;;35.242;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;46631;2014-11-22 11:17:19:116
-0.0686;-9.993;-0.8434;0.394;-9.7017;-1.3753;-0.5173;-0.3203;0.5504;0.0147;0.0147;-0.0171;50.0;26.9;5.5;16.0;102.36;81.62;-163.42;;34.953;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;47133;2014-11-22 11:17:19:618
-0.0981;-9.9636;-0.8826;0.4366;-9.6975;-1.3923;-0.5572;-0.2843;0.4601;0.0049;-0.0281;-0.0122;50.0;27.3;5.5;16.9;99.6;81.05;-158.26;;35.345;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;47638;2014-11-22 11:17:20:123
0.1177;-9.9538;-1.1082;0.4672;-9.6858;-1.4621;-0.4182;-0.2876;0.4029;0.0195;-0.0929;-0.0257;50.0;26.4;5.5;18.4;105.13;81.0;-162.28;;35.239;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;48149;2014-11-22 11:17:20:634
-0.0883;-9.9832;-0.9709;0.5057;-9.6686;-1.56;-0.5439;-0.2945;0.5473;0.033;0.0611;0.0073;50.0;26.0;6.0;18.4;104.17;80.27;-161.47;;35.366;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;48663;2014-11-22 11:17:21:148
-0.0883;-10.0322;-0.9905;0.4719;-9.677;-1.5174;-0.5585;-0.2777;0.5501;0.0208;-0.0415;-0.0098;50.0;26.0;6.0;18.9;102.98;80.45;-161.79;;35.019;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;49180;2014-11-22 11:17:21:665
-0.0294;-9.9832;-0.9611;0.4786;-9.6804;-1.4937;-0.604;-0.364;0.6436;0.0403;0.0037;0.0;50.0;26.4;5.5;18.9;101.94;80.57;-161.65;;34.942;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;49688;2014-11-22 11:17:22:173
0.0392;-9.9439;-0.912;0.4736;-9.6867;-1.454;-0.4644;-0.2284;0.4965;0.0049;-0.022;-0.011;50.0;26.0;6.0;17.9;103.42;81.04;-161.51;;35.22;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;50211;2014-11-22 11:17:22:696
-0.0196;-9.9636;-0.9414;0.5115;-9.6769;-1.5054;-0.5264;-0.3353;0.5241;0.0147;-0.0134;-0.0037;50.0;26.4;6.0;17.4;102.48;80.67;-161.23;;35.084;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;50731;2014-11-22 11:17:23:216
0.0392;-9.9832;-0.9316;0.5234;-9.6775;-1.4977;-0.4642;-0.314;0.4879;0.0293;-0.0086;0.0;50.0;26.4;6.0;18.4;105.36;80.55;-161.11;;35.01;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;51237;2014-11-22 11:17:23:722
-0.0098;-9.9734;-0.9512;0.4809;-9.6822;-1.481;-0.3829;-0.2714;0.5391;0.0208;-0.0244;-0.0037;50.0;26.0;5.5;17.9;104.44;80.82;-161.63;;35.095;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;51751;2014-11-22 11:17:24:236
0.0196;-9.9636;-0.863;0.4586;-9.6922;-1.4216;-0.4578;-0.2908;0.5481;0.0452;-0.0171;0.0049;50.0;26.0;6.0;17.9;104.61;80.97;-161.76;;35.091;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;52272;2014-11-22 11:17:24:757
0.049;-10.0028;-0.8532;0.4506;-9.6994;-1.3746;-0.5486;-0.2544;0.4822;0.0281;0.0037;-0.0037;50.0;26.9;6.0;17.4;102.8;81.53;-162.31;;35.125;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;52785;2014-11-22 11:17:25:270
-0.0294;-9.9538;-0.7747;0.4291;-9.7021;-1.3625;-0.4306;-0.2703;0.551;0.022;-0.0073;-0.0098;50.0;26.4;6.0;16.4;102.38;81.62;-162.52;;36.949;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;53291;2014-11-22 11:17:25:776
-0.0392;-9.993;-0.8336;0.4701;-9.6957;-1.3936;-0.459;-0.2873;0.53;0.0183;0.011;-0.0134;50.0;26.4;5.5;17.9;103.01;81.47;-161.59;;40.261;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;53818;2014-11-22 11:17:26:303
-0.0392;-9.9145;-0.912;0.4928;-9.6931;-1.4043;-0.5495;-0.2897;0.506;0.0208;0.0086;-0.0086;50.0;26.4;6.0;17.9;102.59;81.24;-161.22;;35.13;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;54340;2014-11-22 11:17:26:825
0.1079;-9.9439;-0.912;0.5272;-9.6812;-1.472;-0.4879;-0.2911;0.4843;0.0195;0.0257;-0.0037;50.0;26.0;5.5;18.4;103.12;80.83;-160.3;;35.764;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;54840;2014-11-22 11:17:27:325
0.0098;-9.9538;-1.0591;0.5313;-9.6749;-1.5117;-0.463;-0.2787;0.5165;0.0257;-0.0195;-0.0012;50.0;26.4;6.0;17.9;102.61;80.61;-159.84;;38.183;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;55346;2014-11-22 11:17:27:831
0.1177;-9.9636;-0.9611;0.5263;-9.6753;-1.5108;-0.4964;-0.2784;0.4415;0.0232;-0.0122;-0.0073;50.0;26.9;6.0;16.4;100.18;80.56;-161.45;;36.82;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;55870;2014-11-22 11:17:28:355
-0.0098;-9.9636;-0.9709;0.5156;-9.6762;-1.5083;-0.4862;-0.2873;0.5963;0.0257;-0.0037;-0.0061;50.0;26.4;5.5;17.9;105.08;80.61;-160.82;;36.055;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;56382;2014-11-22 11:17:28:867
0.0392;-9.9832;-1.0199;0.5303;-9.6703;-1.5407;-0.5284;-0.3425;0.5425;0.0183;-0.0012;-0.0098;50.0;26.0;6.0;18.9;105.23;80.44;-161.01;;35.235;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;56899;2014-11-22 11:17:29:384
0.0588;-9.9734;-1.0591;0.5441;-9.6708;-1.533;-0.495;-0.3123;0.5127;0.0208;-0.0012;-0.0086;50.0;26.0;6.0;18.9;104.95;80.49;-160.72;;38.828;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;57411;2014-11-22 11:17:29:896
0.0686;-9.9636;-0.9905;0.537;-9.6683;-1.5512;-0.5271;-0.3147;0.5793;0.022;-0.0049;0.0024;50.0;26.0;6.0;18.4;103.5;80.4;-160.78;;38.066;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;57919;2014-11-22 11:17:30:404
0.0785;-9.9734;-1.0395;0.5308;-9.6723;-1.5283;-0.5116;-0.3011;0.5375;0.0281;0.0;-0.0037;50.0;26.9;5.5;17.9;101.68;80.51;-160.47;;36.466;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;58426;2014-11-22 11:17:30:911
0.0;-9.9734;-0.9709;0.5116;-9.6763;-1.5093;-0.5018;-0.2775;0.5679;0.0269;-0.0061;0.0012;50.0;26.0;6.0;18.4;101.78;80.55;-161.49;;34.889;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;58932;2014-11-22 11:17:31:417
-0.0098;-9.9734;-0.9709;0.5045;-9.6817;-1.4768;-0.4663;-0.2819;0.4668;0.0281;0.0257;-0.0049;50.0;26.0;6.4;18.4;103.96;80.84;-161.14;;41.08;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;59446;2014-11-22 11:17:31:931
0.0294;-10.0126;-1.0297;0.5107;-9.6786;-1.4949;-0.5083;-0.2654;0.4959;0.022;0.0098;0.0;50.0;26.4;5.5;17.9;102.72;80.69;-160.89;;39.042;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;59957;2014-11-22 11:17:32:442
0.0785;-9.9538;-1.0101;0.5128;-9.6774;-1.5015;-0.5153;-0.2963;0.532;0.0244;-0.0049;-0.0024;50.0;26.4;6.0;18.9;104.81;80.76;-162.01;;40.271;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;60462;2014-11-22 11:17:32:947
0.0392;-9.9636;-0.9807;0.4988;-9.6753;-1.5202;-0.4538;-0.2877;0.5375;0.0183;-0.0171;-0.0073;50.0;26.4;5.5;18.4;104.96;80.67;-162.19;;35.196;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;60984;2014-11-22 11:17:33:469
0.0196;-9.9636;-1.0101;0.5112;-9.6732;-1.5288;-0.4916;-0.2901;0.5174;0.0159;-0.0134;-0.0122;50.0;26.4;5.5;17.9;103.5;80.58;-161.69;;34.998;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;61511;2014-11-22 11:17:33:996
0.0785;-9.9341;-1.0199;0.5064;-9.6719;-1.5392;-0.4543;-0.2619;0.5181;0.0293;0.0086;-0.0049;50.0;26.0;6.0;18.9;106.02;80.49;-161.79;;35.143;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;62028;2014-11-22 11:17:34:513
0.1079;-9.9538;-1.0199;0.4904;-9.6786;-1.5016;-0.3841;-0.2754;0.4827;0.0183;0.0049;-0.0012;50.0;26.0;5.5;19.4;105.98;80.74;-161.69;;36.756;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;62528;2014-11-22 11:17:35:013
-0.0098;-10.0126;-0.9905;0.5218;-9.6739;-1.5209;-0.474;-0.2212;0.5409;0.0195;0.0;-0.0024;50.0;26.4;5.5;17.9;103.82;80.56;-161.06;;41.883;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;63045;2014-11-22 11:17:35:530
0.0686;-9.9832;-1.0787;0.5483;-9.6682;-1.548;-0.5287;-0.3346;0.5575;0.0183;0.0086;-0.0037;50.0;26.4;6.0;18.4;103.25;80.37;-160.53;;37.125;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;63546;2014-11-22 11:17:36:031
-0.0294;-9.9636;-1.0689;0.5209;-9.6717;-1.5356;-0.4719;-0.2625;0.4961;0.0269;-0.0183;-0.0037;50.0;26.4;5.5;18.9;102.88;80.44;-161.1;;39.862;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;64057;2014-11-22 11:17:36:542
0.0294;-9.9341;-1.0689;0.5173;-9.6695;-1.5502;-0.4982;-0.3232;0.5972;0.0159;0.0134;-0.0049;50.0;26.0;5.5;19.4;105.76;80.41;-161.55;;37.714;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;64559;2014-11-22 11:17:37:044
0.049;-9.9734;-1.0297;0.5109;-9.6741;-1.5238;-0.4514;-0.2699;0.4554;0.0367;0.0061;0.0061;50.0;26.4;5.5;18.9;104.09;80.44;-161.36;;46.697;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;65069;2014-11-22 11:17:37:554
0.0392;-9.9341;-1.0199;0.4612;-9.6775;-1.5177;-0.4116;-0.2473;0.4425;0.0244;-0.0134;-0.0098;50.0;26.4;6.4;18.9;106.94;80.73;-162.66;;44.063;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;65585;2014-11-22 11:17:38:070
0.0392;-9.9047;-1.0199;0.4862;-9.678;-1.5067;-0.4782;-0.2857;0.5461;0.0232;0.0086;-0.0012;50.0;26.0;6.0;19.4;104.92;80.76;-162.12;;43.355;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;66107;2014-11-22 11:17:38:592
0.0785;-10.0028;-0.9905;0.4825;-9.6774;-1.5118;-0.4528;-0.2964;0.5146;0.0195;-0.0208;-0.011;50.0;26.4;5.5;17.9;105.18;80.69;-162.4;;49.683;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;66610;2014-11-22 11:17:39:095
-0.0098;-9.9734;-0.9512;0.4596;-9.6802;-1.5008;-0.4491;-0.2339;0.5243;0.0257;-0.0195;-0.011;50.0;26.4;6.0;18.4;106.93;80.8;-162.64;;48.037;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;67123;2014-11-22 11:17:39:608
-0.0098;-9.9243;-0.9709;0.507;-9.6735;-1.5287;-0.5462;-0.241;0.5088;0.0147;0.022;-0.0012;50.0;26.0;5.5;19.4;105.67;80.56;-161.43;;48.617;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;67638;2014-11-22 11:17:40:123
0.0686;-9.9734;-1.0787;0.5497;-9.6644;-1.571;-0.5004;-0.3097;0.4967;0.0269;0.0073;-0.0037;50.0;26.4;6.0;19.4;107.26;80.22;-161.65;;48.589;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;68141;2014-11-22 11:17:40:626
0.0588;-9.9243;-1.0493;0.4727;-9.6794;-1.5023;-0.4647;-0.285;0.546;0.033;-0.033;-0.0049;50.0;26.4;6.0;19.4;105.2;80.43;-160.99;;42.831;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;68642;2014-11-22 11:17:41:127
0.0392;-9.9341;-1.1768;0.4762;-9.6709;-1.5549;-0.3802;-0.2644;0.5613;0.0318;-0.0061;0.0024;43.0;26.4;6.0;19.4;106.15;80.58;-161.9;;37.588;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;69142;2014-11-22 11:17:41:627
0.0686;-9.9832;-1.0591;0.4914;-9.6777;-1.507;-0.4831;-0.2962;0.4999;0.0318;-0.0049;-0.0073;43.0;26.9;6.0;17.4;102.6;80.69;-162.29;;35.808;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;69658;2014-11-22 11:17:42:143
-0.0294;-9.9538;-0.863;0.4812;-9.6828;-1.4774;-0.5461;-0.3294;0.5931;0.0122;0.011;-0.0061;43.0;26.9;6.0;17.9;106.29;80.81;-161.99;;35.102;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;70159;2014-11-22 11:17:42:644
-0.0588;-9.9243;-1.0591;0.499;-9.67;-1.5532;-0.5782;-0.2553;0.4936;0.0269;0.0037;-0.0024;43.0;26.4;6.0;18.4;103.97;80.4;-161.25;;34.942;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;70666;2014-11-22 11:17:43:151
0.0588;-10.0028;-1.0787;0.5121;-9.6667;-1.5696;-0.4934;-0.287;0.5295;0.0098;0.0073;-0.0086;43.0;26.4;5.5;18.4;104.63;80.31;-161.93;;35.096;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;71169;2014-11-22 11:17:43:654
0.0098;-9.9341;-1.0395;0.5225;-9.6659;-1.5707;-0.4408;-0.2478;0.5375;0.0318;-0.0061;0.0037;43.0;26.4;6.0;18.4;103.87;80.24;-161.18;;34.991;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;71675;2014-11-22 11:17:44:160
-0.0098;-9.993;-1.0297;0.4971;-9.6767;-1.5114;-0.4983;-0.3143;0.4719;0.0195;0.0061;0.0024;43.0;26.4;5.5;17.9;104.57;80.66;-161.79;;35.077;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;72202;2014-11-22 11:17:44:687
0.0294;-9.9047;-1.0591;0.4773;-9.6806;-1.4931;-0.5204;-0.2931;0.5034;0.0232;-0.0061;-0.0037;43.0;26.0;6.0;18.9;104.97;80.78;-162.17;;35.121;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;72720;2014-11-22 11:17:45:205
-0.049;-9.9538;-0.9807;0.4976;-9.6791;-1.4958;-0.5231;-0.3137;0.5351;0.0342;0.022;0.0037;43.0;26.4;5.5;17.4;105.26;80.76;-162.46;;36.055;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;73226;2014-11-22 11:17:45:711
0.0294;-9.9538;-0.9709;0.4805;-9.6811;-1.4884;-0.4507;-0.2725;0.5167;0.0122;-0.0061;-0.0024;43.0;26.4;5.5;18.4;103.19;80.7;-161.95;;36.747;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;73747;2014-11-22 11:17:46:232
0.0785;-9.9832;-0.9807;0.4635;-9.6794;-1.5052;-0.4438;-0.2933;0.4414;0.0134;-0.0073;-0.0037;43.0;26.9;6.0;17.9;104.72;80.76;-162.89;;35.117;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;74250;2014-11-22 11:17:46:735
0.0588;-9.9734;-0.9611;0.4798;-9.6798;-1.4971;-0.4031;-0.3231;0.5655;0.0183;-0.0098;-0.0061;43.0;26.0;6.0;18.9;106.52;80.78;-162.23;;35.307;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;74765;2014-11-22 11:17:47:250
0.0686;-9.9832;-1.0493;0.5117;-9.6761;-1.5103;-0.4462;-0.2956;0.4824;0.0134;-0.0049;-0.0098;43.0;26.4;6.0;17.9;104.46;80.74;-161.66;;39.252;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;75271;2014-11-22 11:17:47:756
0.0392;-9.9538;-1.0493;0.5112;-9.6709;-1.5434;-0.498;-0.2825;0.529;0.0122;-0.0244;-0.0086;51.0;26.0;6.0;18.4;103.97;80.42;-161.25;;36.723;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;75796;2014-11-22 11:17:48:281
0.1373;-9.9439;-1.0689;0.5316;-9.6673;-1.5595;-0.5896;-0.3451;0.4698;0.0208;0.0073;-0.0049;51.0;26.4;5.5;18.9;105.54;80.36;-161.34;;36.704;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;76316;2014-11-22 11:17:48:801
0.1275;-9.9832;-1.0885;0.5128;-9.6696;-1.5513;-0.4134;-0.3235;0.5224;0.0379;0.0;0.0012;51.0;26.4;6.0;18.4;104.35;80.34;-161.64;;36.226;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;76819;2014-11-22 11:17:49:304
0.1373;-10.0028;-1.0199;0.4983;-9.6728;-1.5357;-0.3869;-0.31;0.5246;0.0208;0.0086;-0.0037;51.0;26.9;6.0;17.4;107.27;80.57;-163.03;;35.04;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;77333;2014-11-22 11:17:49:818
0.0785;-9.9439;-0.9905;0.4963;-9.6781;-1.5025;-0.4194;-0.2665;0.516;0.044;-0.0232;0.0;51.0;26.0;5.5;19.4;105.95;80.68;-161.68;;36.269;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;77844;2014-11-22 11:17:50:329
-0.0785;-10.0028;-0.8434;0.4441;-9.6925;-1.4242;-0.547;-0.2706;0.481;0.0379;-0.0232;0.0024;51.0;26.4;6.0;18.9;104.75;80.92;-161.91;;39.179;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;78349;2014-11-22 11:17:50:834
0.0196;-10.042;-0.8336;0.4413;-9.7028;-1.3535;-0.4174;-0.2905;0.5527;0.0293;0.0024;-0.0122;51.0;26.9;6.4;17.4;102.96;81.68;-162.43;;36.653;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;78858;2014-11-22 11:17:51:343
0.0392;-9.9832;-0.9709;0.4709;-9.6939;-1.4057;-0.5195;-0.2694;0.4926;0.0073;-0.0024;-0.0061;51.0;26.9;5.5;17.9;103.45;81.31;-161.48;;35.753;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;79387;2014-11-22 11:17:51:872
0.0196;-9.9538;-1.0199;0.5143;-9.6755;-1.5137;-0.4339;-0.2586;0.5135;0.0183;-0.022;0.0037;51.0;26.4;6.0;17.9;103.64;80.65;-160.86;;35.295;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;79905;2014-11-22 11:17:52:390
-0.049;-9.9538;-1.0591;0.4584;-9.675;-1.5344;-0.5074;-0.2787;0.4753;0.0244;-0.0208;-0.0012;51.0;26.4;6.0;18.4;106.13;80.6;-163.37;;35.057;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;80438;2014-11-22 11:17:52:923
-0.0196;-9.993;-1.0199;0.4527;-9.6815;-1.4947;-0.4753;-0.2732;0.5289;0.0318;-0.0024;-0.0037;51.0;26.0;5.5;18.9;103.68;80.81;-163.35;;34.979;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;80956;2014-11-22 11:17:53:441
0.0392;-9.9636;-0.9807;0.4823;-9.6846;-1.4652;-0.483;-0.2396;0.4144;0.0;-0.0098;-0.0086;51.0;26.4;5.5;17.9;104.97;80.96;-162.13;;38.998;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;81485;2014-11-22 11:17:53:970
0.0196;-9.993;-1.0983;0.4758;-9.6748;-1.5306;-0.4366;-0.279;0.4911;0.0183;0.011;-0.0061;51.0;26.4;6.0;18.4;102.62;80.65;-162.32;;42.03;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;82029;2014-11-22 11:17:54:514
0.0098;-9.9636;-0.9316;0.5057;-9.676;-1.5129;-0.3945;-0.3098;0.4721;0.0183;0.0;-0.0073;51.0;26.4;5.5;18.4;104.46;80.62;-161.69;;42.511;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;82558;2014-11-22 11:17:55:043
0.0686;-9.9341;-1.1376;0.4917;-9.6779;-1.5055;-0.3936;-0.2775;0.3817;0.0354;-0.0183;-0.0037;51.0;26.4;6.0;17.4;103.16;80.71;-161.91;;37.624;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;83073;2014-11-22 11:17:55:558
0.0883;-9.993;-0.9905;0.4615;-9.683;-1.4824;-0.4223;-0.2708;0.5017;0.0281;-0.0049;-0.0037;51.0;26.9;5.5;17.9;105.58;80.86;-162.75;;36.799;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;83574;2014-11-22 11:17:56:059
0.049;-9.9538;-0.9807;0.4694;-9.6832;-1.4781;-0.4176;-0.2702;0.4963;0.0232;-0.0049;-0.0037;51.0;26.4;5.5;18.4;105.21;80.9;-162.38;;35.069;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;84106;2014-11-22 11:17:56:591
0.049;-9.9832;-1.0199;0.4859;-9.6825;-1.4777;-0.4561;-0.2812;0.498;0.0183;0.0012;-0.0086;51.0;26.9;6.0;17.9;103.67;80.87;-161.8;;35.359;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;84643;2014-11-22 11:17:57:128
0.0294;-9.9439;-1.0493;0.4995;-9.6792;-1.4948;-0.4831;-0.333;0.5008;0.0244;-0.0012;-0.0098;51.0;26.0;5.5;19.4;104.56;80.83;-161.75;;36.787;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;85157;2014-11-22 11:17:57:642
0.0392;-10.0028;-1.0101;0.4766;-9.6757;-1.5242;-0.4477;-0.2976;0.465;0.022;-0.0171;0.0;51.0;26.4;6.0;17.9;105.63;80.65;-162.86;;36.96;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;85700;2014-11-22 11:17:58:185
-0.0196;-9.9734;-1.0493;0.4976;-9.6812;-1.4824;-0.5172;-0.2922;0.4331;0.0293;-0.0098;-0.0012;51.0;26.9;6.0;18.4;103.89;80.91;-162.01;;35.099;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;86231;2014-11-22 11:17:58:716
-0.1079;-9.993;-1.0101;0.4901;-9.6816;-1.4825;-0.5805;-0.3108;0.4743;0.0195;0.0672;-0.0086;51.0;26.4;6.0;18.9;104.39;80.82;-161.57;;34.985;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;86738;2014-11-22 11:17:59:223
0.0392;-9.9636;-0.863;0.5086;-9.6845;-1.4567;-0.0673;-0.3085;0.4956;0.0061;0.0;-0.0293;51.0;26.4;5.5;17.9;105.88;80.91;-163.05;;35.059;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;87257;2014-11-22 11:17:59:742
0.2059;-9.9636;-1.3141;0.5475;-9.674;-1.5114;-0.6903;-0.2108;0.4325;0.0867;0.0525;0.0061;51.0;26.4;5.5;17.4;101.31;80.57;-160.09;;35.347;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;87785;2014-11-22 11:18:00:270
-0.049;-9.9734;-0.9022;0.4021;-9.692;-1.4403;-0.4742;-0.27;0.5094;0.0183;-0.0061;0.0;51.0;26.9;5.1;17.4;103.64;81.19;-163.23;;35.096;35.17798;126.908905;;;64.51613;0 / 0;87.8;27.0;3.544;88286;2014-11-22 11:18:00:771
