sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
2.0848;-9.0842;4.1911;0.4325;-9.3889;2.7988;1.6523;0.3047;1.3922;0.6072;-0.9503;0.1963;9.0;-81.84;25.74;-80.22;136.99;75.39;-5.91;2.0;60.773;;;;;;0 / 0;79.0;22.0;3.66;8146;2014-11-21 15:10:33:296
-0.6686;-9.235;-0.6045;-0.3346;-9.7091;1.3393;-0.334;0.4741;-1.9438;-0.7446;-0.0545;0.2123;9.0;-87.3;15.18;-106.8;125.87;81.91;14.03;2.0;57.746;;;;;;0 / 0;79.0;22.0;3.66;8647;2014-11-21 15:10:33:797
-0.5944;-9.4098;-0.8703;-0.9729;-9.7031;-1.0376;0.3786;0.2933;0.1673;-0.3238;0.231;0.1196;9.0;-85.38;19.2;-101.28;16.04;83.28;123.71;2.0;57.458;;;;;;0 / 0;79.0;22.0;3.66;9147;2014-11-21 15:10:34:297
-2.1482;-9.3236;-1.2653;-1.2659;-9.6624;-1.0994;-0.8823;0.3388;-0.1659;0.2035;1.0587;0.2474;9.0;-76.2;25.62;-95.46;10.15;80.16;130.97;2.0;57.077;;;;;;0 / 0;79.0;22.0;3.66;9647;2014-11-21 15:10:34:797
0.2508;-9.8264;-1.974;-0.455;-9.7888;-0.3784;0.7058;-0.0376;-1.5956;0.2716;2.7376;-0.2607;9.0;-67.08;25.38;-98.22;33.03;84.49;112.1;2.0;66.991;;;;;;0 / 0;79.0;22.0;3.66;10152;2014-11-21 15:10:35:302
-0.9942;-8.1265;-0.0706;-0.0853;-9.8038;0.2219;-0.9089;1.6773;-0.2925;0.1843;1.7426;-0.0807;57.0;-35.94;22.26;-90.96;140.82;89.23;17.49;2.0;64.874;;;;;;0 / 0;79.0;22.0;3.66;10652;2014-11-21 15:10:35:802
-0.8386;-9.5439;0.2382;-0.8933;-9.7637;-0.2071;0.0548;0.2198;0.4453;0.1182;0.2204;-0.0157;153.0;-25.56;26.28;-44.1;36.8;84.46;111.06;2.0;61.036;;;;;;0 / 0;79.0;22.0;3.66;11173;2014-11-21 15:10:36:323
0.3968;-9.0914;0.8104;-0.6068;-9.7529;0.8275;1.0036;0.6615;-0.0171;0.4037;-0.177;-0.0732;161.0;-34.56;26.76;-31.14;91.79;83.99;36.25;2.0;52.493;;;;;;0 / 0;79.0;22.0;3.66;11676;2014-11-21 15:10:36:826
0.3921;-9.5774;2.8479;-0.199;-9.43;2.6848;0.5911;-0.1474;0.1631;0.1747;0.0915;-0.0359;175.0;-36.9;31.08;-37.98;122.5;74.07;4.24;2.0;55.087;;;;;;0 / 0;79.0;22.0;3.66;12195;2014-11-21 15:10:37:345
-0.173;-8.9621;3.7362;-0.1365;-9.1355;3.563;-0.0365;0.1734;0.1731;0.0767;-0.0736;0.0131;149.0;-38.46;33.18;-46.32;126.56;68.68;2.19;2.0;60.413;;;;;;0 / 0;79.0;22.0;3.66;12697;2014-11-21 15:10:37:847
-0.0461;-8.9334;3.65;-0.0763;-9.1277;3.5847;0.0302;0.1944;0.0652;-0.0245;-0.0225;-0.0082;155.0;-38.04;34.92;-50.4;130.18;68.55;1.22;2.0;40.825;;;;;;0 / 0;79.0;22.0;3.66;13198;2014-11-21 15:10:38:348
-0.0796;-8.9693;3.5662;-0.0525;-9.1478;3.5337;-0.0391;0.1642;-0.2141;0.0;-0.0214;0.0078;169.0;-37.44;34.74;-51.18;132.64;68.92;0.66;2.0;71.527;;;;;;0 / 0;79.0;22.0;3.66;13699;2014-11-21 15:10:38:849
-0.3023;-8.9884;3.5398;-0.0967;-9.1309;3.5762;-0.1553;0.1161;0.0331;-0.0032;0.0201;-0.004;161.0;-36.84;34.08;-50.94;131.66;68.6;1.55;2.0;73.339;;;;;;0 / 0;79.0;22.0;3.66;14200;2014-11-21 15:10:39:350
-0.2352;-9.0411;3.4895;-0.1181;-9.1298;3.5781;-0.1172;0.0887;-0.0886;0.0107;-0.0214;-8.0E-4;167.0;-36.36;34.5;-51.18;131.71;68.59;1.89;2.0;70.066;;;;;;0 / 0;79.0;22.0;3.66;14709;2014-11-21 15:10:39:859
-0.1873;-9.0579;3.456;-0.1083;-9.1215;3.5998;-0.079;0.0636;-0.1438;0.0021;-0.015;-0.0072;173.0;-36.12;35.22;-51.24;131.81;68.45;1.72;2.0;71.826;;;;;;0 / 0;79.0;22.0;3.66;15221;2014-11-21 15:10:40:371
-0.1155;-8.9765;3.6117;-0.0932;-9.1194;3.6055;-0.0223;0.1429;0.0061;-0.0064;-0.0044;-0.0178;173.0;-37.32;34.56;-50.76;131.3;68.42;1.48;2.0;65.281;;;;;;0 / 0;79.0;22.0;3.66;15723;2014-11-21 15:10:40:873
-0.1299;-9.0028;3.5374;-0.0811;-9.12;3.6043;-0.0488;0.1172;-0.0669;-0.0032;-0.0097;-0.005;173.0;-35.88;34.62;-51.18;132.29;68.43;1.3;2.0;40.129;;;;;;0 / 0;79.0;22.0;3.66;16241;2014-11-21 15:10:41:391
0.0114;-9.0196;3.4919;-0.0802;-9.1201;3.6037;0.0916;0.1006;-0.1118;0.0043;0.0063;-0.0082;177.0;-36.3;34.74;-52.02;133.08;68.43;1.27;2.0;36.814;;;;;;0 / 0;79.0;22.0;3.66;16744;2014-11-21 15:10:41:894
-0.0964;-8.9717;3.5566;-0.0802;-9.1198;3.6048;-0.0162;0.1481;-0.0482;0.0;0.002;-0.0082;177.0;-36.66;34.2;-50.82;131.85;68.43;1.27;2.0;18.943;;;;;;0 / 0;79.0;22.0;3.66;17253;2014-11-21 15:10:42:403
0.0281;-8.998;3.5494;-0.0955;-9.1054;3.6404;0.1236;0.1074;-0.091;-0.0064;0.0116;-0.0082;169.0;-36.66;34.38;-51.24;131.42;68.2;1.5;2.0;9.19;;;;;;0 / 0;79.0;22.0;3.66;17754;2014-11-21 15:10:42:904
-0.1275;-8.9789;3.6667;-0.0955;-9.1045;3.6428;-0.0296;0.1329;0.0359;0.016;-0.015;-0.0018;151.0;-36.9;34.44;-51.18;131.42;68.19;1.5;2.0;9.569;;;;;;0 / 0;79.0;22.0;3.66;18254;2014-11-21 15:10:43:404
