sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.5764;-9.4338;-1.7633;0.5596;-9.612;-1.8622;-0.0452;0.1734;-0.0039;-0.0089;0.0043;0.003;11.0;-29.22;39.0;2.82;263.09;78.56;-163.28;2.0;58.763;;;;;;0 / 0;92.1;4.0;3.593;45520;2014-11-21 16:46:06:098
0.6506;-9.4338;-1.8304;0.5605;-9.6117;-1.8634;-0.0147;0.1565;-0.0076;-0.0089;0.0022;0.002;11.0;-29.22;38.94;3.06;263.09;78.56;-163.27;2.0;56.851;;;;;;0 / 0;92.1;4.0;3.593;46023;2014-11-21 16:46:06:601
0.5046;-9.4194;-1.9884;0.5601;-9.6112;-1.8666;-4.0E-4;0.1703;0.0956;-0.0079;-0.0095;-0.0034;11.0;-28.62;38.88;3.06;263.15;78.54;-163.3;2.0;54.544;;;;;;0 / 0;92.1;4.0;3.593;46524;2014-11-21 16:46:07:102
0.5644;-9.4338;-1.9142;0.5607;-9.6103;-1.8706;0.0468;0.1959;-0.0919;-0.01;-0.0021;-0.0012;11.0;-29.4;38.94;2.94;263.19;78.52;-163.32;2.0;53.601;;;;;;0 / 0;92.1;4.0;3.593;47024;2014-11-21 16:46:07:602
0.5764;-9.4266;-1.998;0.5608;-9.6093;-1.8757;0.025;0.2255;-0.1903;-0.0068;-0.001;-2.0E-4;11.0;-29.22;37.86;3.24;262.86;78.48;-163.35;2.0;53.646;;;;;;0 / 0;92.1;4.0;3.593;47524;2014-11-21 16:46:08:102
0.6746;-9.4242;-1.9094;0.5632;-9.6078;-1.8826;0.1113;0.1836;-0.0268;-0.0036;-0.001;0.002;11.0;-29.94;37.86;3.9;260.61;78.45;-163.36;2.0;55.264;;;;;;0 / 0;92.1;4.0;3.593;48024;2014-11-21 16:46:08:602
0.6291;-9.3739;-1.9668;0.5652;-9.607;-1.886;0.0639;0.2331;-0.0808;-0.0057;0.0033;0.003;11.0;-28.68;38.58;3.48;263.35;78.42;-163.32;2.0;47.929;;;;;;0 / 0;92.1;4.0;3.593;48524;2014-11-21 16:46:09:102
0.5429;-9.4314;-1.9405;0.5665;-9.6063;-1.8893;-0.0236;0.1749;-0.0512;-0.0089;0.0054;0.003;11.0;-30.0;38.58;3.48;263.0;78.4;-163.3;2.0;53.501;;;;;;0 / 0;92.1;4.0;3.593;49025;2014-11-21 16:46:09:603
0.6578;-9.3883;-2.0674;0.5686;-9.6051;-1.8947;0.0892;0.2168;-0.1727;-0.0047;-0.0085;-2.0E-4;11.0;-29.76;37.98;3.6;260.67;78.36;-163.29;2.0;51.825;;;;;;0 / 0;92.1;4.0;3.593;49529;2014-11-21 16:46:10:107
0.586;-9.4218;-1.8926;0.5688;-9.6042;-1.8992;0.0172;0.1824;0.0066;7.0E-4;0.0054;0.0052;11.0;-30.36;38.4;3.6;260.72;78.34;-163.31;2.0;47.016;;;;;;0 / 0;92.3;4.0;3.593;50029;2014-11-21 16:46:10:607
0.6075;-9.3907;-1.9812;0.5709;-9.6031;-1.9038;0.0367;0.2125;-0.0774;-0.0036;-0.001;9.0E-4;11.0;-29.58;38.16;3.84;260.76;78.31;-163.31;2.0;46.953;;;;;;0 / 0;92.3;4.0;3.593;50529;2014-11-21 16:46:11:107
0.5285;-9.4074;-2.077;0.5712;-9.6022;-1.9088;-0.0426;0.1948;-0.1682;-0.0164;1.0E-4;0.003;11.0;-28.8;38.58;3.42;263.55;78.29;-163.32;2.0;46.084;;;;;;0 / 0;92.3;4.0;3.593;51029;2014-11-21 16:46:11:607
0.5429;-9.3811;-1.986;0.5724;-9.6007;-1.916;-0.0295;0.2197;-0.07;-0.0068;-0.0031;0.003;11.0;-29.82;38.52;3.78;261.31;78.25;-163.36;2.0;53.071;;;;;;0 / 0;92.3;4.0;3.593;51531;2014-11-21 16:46:12:109
0.5573;-9.3452;-2.0363;0.5719;-9.5997;-1.9213;-0.0147;0.2545;-0.1149;-0.0057;0.0022;0.0041;11.0;-29.28;38.82;3.78;261.72;78.2;-163.42;2.0;52.052;;;;;;0 / 0;92.3;4.0;3.593;52031;2014-11-21 16:46:12:609
0.5716;-9.429;-1.9884;0.5719;-9.5982;-1.9288;-3.0E-4;0.1692;-0.0596;-0.0025;-0.001;-2.0E-4;11.0;-28.98;37.86;4.02;261.41;78.16;-163.48;2.0;48.594;;;;;;0 / 0;92.3;4.0;3.593;52535;2014-11-21 16:46:13:113
0.6051;-9.3595;-1.9453;0.5706;-9.596;-1.9401;0.0346;0.2364;-0.0052;0.0028;-0.0117;-0.0034;11.0;-28.8;38.58;4.92;260.0;78.1;-163.61;2.0;47.001;;;;;;0 / 0;92.3;4.0;3.593;53035;2014-11-21 16:46:13:613
0.5716;-9.3835;-2.0722;0.5725;-9.5948;-1.9453;-9.0E-4;0.2113;-0.1269;-0.0068;0.0065;9.0E-4;11.0;-29.04;38.76;4.08;262.1;78.07;-163.61;2.0;42.88;;;;;;0 / 0;92.3;4.0;3.593;53541;2014-11-21 16:46:14:119
0.6051;-9.3859;-2.0674;0.5737;-9.5939;-1.9498;0.0314;0.208;-0.1176;-0.01;0.0118;0.0041;11.0;-28.98;38.76;4.02;262.15;78.04;-163.61;2.0;40.839;;;;;;0 / 0;92.3;4.0;3.593;54041;2014-11-21 16:46:14:619
0.6147;-9.3859;-2.0147;0.5757;-9.5925;-1.9558;0.0391;0.2066;-0.059;-0.0027;0.0056;0.0031;11.0;-29.58;38.04;3.9;261.49;78.0;-163.6;2.0;40.879;;;;;;0 / 0;92.3;4.0;3.593;54542;2014-11-21 16:46:15:120
0.6147;-9.3787;-2.0698;0.5766;-9.591;-1.9626;0.0382;0.2123;-0.1071;0.0016;-0.0072;-0.0012;11.0;-30.0;37.86;5.1;259.58;77.96;-163.63;2.0;41.721;;;;;;0 / 0;92.3;4.0;3.596;55042;2014-11-21 16:46:15:620
0.5501;-9.3954;-2.0674;0.5766;-9.5901;-1.9673;-0.0265;0.1947;-0.1001;-0.0038;-0.004;9.0E-4;11.0;-29.34;37.8;4.5;259.84;77.94;-163.65;2.0;41.984;;;;;;0 / 0;92.3;4.0;3.596;55543;2014-11-21 16:46:16:121
0.5812;-9.3523;-2.0482;0.5778;-9.5885;-1.9751;0.0034;0.2361;-0.0732;-0.007;-0.003;9.0E-4;11.0;-29.58;38.28;3.78;261.72;77.9;-163.69;2.0;57.211;;;;;;0 / 0;92.3;4.0;3.596;56045;2014-11-21 16:46:16:623
0.574;-9.3739;-2.156;0.5789;-9.587;-1.9814;-0.0049;0.2131;-0.1746;-0.0038;0.0034;0.002;11.0;-29.16;37.98;4.2;262.1;77.85;-163.71;2.0;53.969;;;;;;0 / 0;92.3;4.0;3.596;56546;2014-11-21 16:46:17:124
0.598;-9.4002;-2.1775;0.5798;-9.5852;-1.9899;0.0181;0.185;-0.1876;-0.0048;0.0024;-0.0012;11.0;-29.64;38.34;3.6;261.93;77.8;-163.75;2.0;48.877;;;;;;0 / 0;92.3;4.0;3.596;57046;2014-11-21 16:46:17:624
0.5501;-9.3667;-2.1775;0.5809;-9.5837;-1.9969;-0.0308;0.217;-0.1806;0.0037;-0.0168;-0.0076;11.0;-29.16;37.98;3.66;262.27;77.77;-163.76;2.0;52.148;;;;;;0 / 0;92.3;4.0;3.596;57546;2014-11-21 16:46:18:124
0.6794;-9.3595;-2.1201;0.6229;-9.5802;-2.0007;0.0564;0.2207;-0.1194;0.0154;0.0045;-0.0119;11.0;-30.18;37.86;4.86;259.42;77.68;-163.09;2.0;50.389;;;;;;0 / 0;92.3;4.0;3.596;58046;2014-11-21 16:46:18:624
0.6267;-9.417;-1.9333;0.6475;-9.5805;-1.9918;-0.0208;0.1636;0.0585;-0.0112;-0.0754;-0.0236;11.0;-29.4;37.8;4.68;258.52;77.67;-161.99;2.0;50.401;;;;;;0 / 0;92.3;4.0;3.596;58553;2014-11-21 16:46:19:131
0.6387;-9.3739;-2.1703;0.6795;-9.555;-2.1009;-0.0409;0.1811;-0.0694;-0.0102;-0.0584;-0.0214;11.0;-30.18;37.8;4.26;261.37;76.99;-162.08;2.0;59.188;;;;;;0 / 0;92.3;4.0;3.596;59053;2014-11-21 16:46:19:631
0.7153;-9.4002;-2.0626;0.6892;-9.5389;-2.1693;0.026;0.1387;0.1067;0.0133;0.0567;0.0137;11.0;-30.36;38.16;4.02;262.25;76.58;-162.37;2.0;52.094;;;;;;0 / 0;92.3;4.0;3.596;59561;2014-11-21 16:46:20:139
0.7967;-9.4625;-1.8806;0.6797;-9.5702;-2.03;0.117;0.1077;0.1493;0.0207;0.1142;0.0403;11.0;-27.9;37.86;4.08;261.43;77.06;-161.59;2.0;56.405;;;;;;0 / 0;92.1;4.0;3.602;60069;2014-11-21 16:46:20:647
0.6961;-9.3787;-2.0195;0.662;-9.5752;-2.0125;0.0341;0.1965;-0.007;0.0026;-0.1351;-0.0364;11.0;-28.86;38.58;3.66;261.07;77.52;-161.79;2.0;52.885;;;;;;0 / 0;92.1;4.0;3.602;60570;2014-11-21 16:46:21:148
0.7512;-9.4098;-1.8998;0.7174;-9.5633;-2.0491;0.0338;0.1535;0.1493;0.0069;-0.0488;-0.0172;11.0;-30.12;38.16;3.0;261.64;77.21;-160.71;2.0;47.004;;;;;;0 / 0;92.1;4.0;3.602;61070;2014-11-21 16:46:21:648
0.6961;-9.4122;-1.9285;0.734;-9.566;-2.0306;-0.0379;0.1538;0.1021;0.0069;0.0088;0.0052;11.0;-29.94;37.68;4.02;258.96;77.22;-160.07;2.0;60.924;;;;;;0 / 0;92.1;4.0;3.602;61570;2014-11-21 16:46:22:148
0.6889;-9.4697;-1.986;0.7091;-9.5521;-2.1041;-0.0202;0.0825;0.1181;-0.04;-0.2426;-0.0385;11.0;-29.28;38.76;3.6;259.8;77.23;-160.13;2.0;48.728;;;;;;0 / 0;92.1;4.0;3.602;62076;2014-11-21 16:46:22:654
0.7679;-9.3452;-2.2613;0.6298;-9.5193;-2.2712;0.1381;0.1742;0.0099;-0.0155;0.1526;0.0585;11.0;-29.46;37.98;4.08;264.52;76.01;-163.44;2.0;42.918;;;;;;0 / 0;92.1;4.0;3.602;62576;2014-11-21 16:46:23:154
0.5668;-9.3547;-2.0842;0.5869;-9.5369;-2.2081;-0.0201;0.1821;0.1239;0.0048;0.0333;0.0063;11.0;-28.98;37.44;5.94;260.86;76.53;-165.12;2.0;63.41;;;;;;0 / 0;92.1;4.0;3.602;63077;2014-11-21 16:46:23:655
0.7129;-9.3452;-2.2087;0.6153;-9.5434;-2.1715;0.0976;0.1983;-0.0371;0.0101;-0.0179;-0.0065;11.0;-28.08;38.52;4.26;265.14;76.69;-164.18;2.0;58.889;;;;;;0 / 0;92.1;4.0;3.602;63577;2014-11-21 16:46:24:155
0.6219;-9.3428;-2.1368;0.6087;-9.5518;-2.1362;0.0132;0.209;-6.0E-4;-0.0091;0.0162;0.0063;11.0;-28.86;37.98;4.5;261.8;76.91;-164.09;2.0;61.119;;;;;;0 / 0;92.1;4.0;3.602;64101;2014-11-21 16:46:24:679
0.5932;-9.4481;-2.0099;0.5914;-9.5419;-2.1847;0.0018;0.0938;0.1748;-0.0133;-0.0818;-0.0108;11.0;-29.64;38.46;4.62;261.65;76.9;-164.18;2.0;59.916;;;;;;0 / 0;92.1;4.0;3.602;64601;2014-11-21 16:46:25:179
0.6171;-9.3739;-2.2613;0.5893;-9.5165;-2.2935;0.0278;0.1426;0.0322;-0.0123;0.029;0.0137;11.0;-28.62;38.7;4.62;265.13;76.03;-165.59;2.0;53.318;;;;;;0 / 0;91.9;4.0;3.602;65102;2014-11-21 16:46:25:680
0.4711;-9.326;-2.3331;0.5743;-9.5125;-2.3141;-0.1032;0.1864;-0.019;5.0E-4;-0.0157;-0.0044;11.0;-28.68;37.86;4.92;265.24;75.93;-166.06;2.0;58.1;;;;;;0 / 0;91.9;4.0;3.602;65602;2014-11-21 16:46:26:180
0.6434;-9.2901;-2.3284;0.5866;-9.5131;-2.3086;0.0569;0.223;-0.0198;0.0112;0.0077;-0.0055;11.0;-28.5;38.4;4.62;265.23;75.94;-165.74;2.0;55.214;;;;;;0 / 0;91.9;4.0;3.602;66102;2014-11-21 16:46:26:680
0.6219;-9.3069;-2.2015;0.5885;-9.5134;-2.3068;0.0334;0.2065;0.1053;0.0058;0.0013;-0.0033;11.0;-29.04;37.38;4.86;264.35;75.95;-165.71;2.0;51.433;;;;;;0 / 0;91.9;4.0;3.602;66607;2014-11-21 16:46:27:185
0.6219;-9.3093;-2.1967;0.5905;-9.5138;-2.3046;0.0314;0.2046;0.1079;5.0E-4;0.0056;-1.0E-4;11.0;-28.44;38.04;5.1;265.09;75.96;-165.63;2.0;48.108;;;;;;0 / 0;91.9;4.0;3.602;67108;2014-11-21 16:46:27:686
0.653;-9.3739;-2.1847;0.5923;-9.5146;-2.3011;0.0608;0.1407;0.1164;-6.0E-4;0.0098;-1.0E-4;11.0;-29.34;37.38;5.28;264.16;75.98;-165.57;2.0;58.453;;;;;;0 / 0;91.9;4.0;3.602;67608;2014-11-21 16:46:28:186
0.7009;-9.3787;-2.1679;0.5953;-9.5147;-2.2996;0.1056;0.136;0.1317;0.0122;-0.0157;0.002;11.0;-29.16;37.44;5.1;264.09;75.98;-165.5;2.0;55.315;;;;;;0 / 0;91.9;4.0;3.602;68116;2014-11-21 16:46:28:694
0.6482;-9.3523;-2.3355;0.6008;-9.5096;-2.3192;0.0474;0.1573;-0.0163;-0.0038;-0.0062;-1.0E-4;11.0;-29.34;38.04;4.92;264.76;75.86;-165.49;2.0;42.322;;;;;;0 / 0;91.9;4.0;3.602;68618;2014-11-21 16:46:29:196
0.6578;-9.314;-2.2733;0.6042;-9.509;-2.3207;0.0536;0.195;0.0474;-0.0048;0.0098;0.0031;11.0;-29.76;37.02;5.7;261.93;75.85;-165.43;2.0;41.173;;;;;;0 / 0;91.9;4.0;3.602;69122;2014-11-21 16:46:29:700
0.6602;-9.3883;-2.2781;0.611;-9.5083;-2.3218;0.1187;0.2301;0.0341;-0.0038;0.0066;-0.0033;11.0;-29.52;37.68;5.7;262.08;75.84;-165.35;2.0;50.162;;;;;;0 / 0;91.9;4.0;3.602;69623;2014-11-21 16:46:30:201
0.6626;-9.3188;-2.3188;0.6228;-9.5072;-2.3234;0.0374;0.1884;-0.0265;0.0143;0.0056;-0.0012;11.0;-29.82;37.26;5.1;263.54;75.8;-164.99;2.0;42.613;;;;;;0 / 0;91.9;4.0;3.585;70123;2014-11-21 16:46:30:701
0.6985;-9.3476;-2.2494;0.6364;-9.5059;-2.3252;0.0262;0.1631;-0.0367;0.003;-0.0115;-3.0E-4;11.0;-30.18;37.08;5.82;261.32;75.78;-164.73;2.0;39.801;;;;;;0 / 0;91.9;4.0;3.585;70625;2014-11-21 16:46:31:203
0.7488;-9.3164;-2.2924;0.6509;-9.5092;-2.3073;0.0883;0.1568;0.0986;0.0147;2.0E-4;0.005;11.0;-30.12;37.38;4.98;262.94;75.81;-164.42;2.0;44.717;;;;;;0 / 0;91.9;4.0;3.585;71125;2014-11-21 16:46:31:703
0.7129;-9.3356;-2.1392;0.6596;-9.5198;-2.2606;0.0533;0.1842;0.1214;0.0168;0.0066;0.0114;11.0;-30.18;38.04;5.1;262.33;76.11;-163.73;2.0;41.367;;;;;;0 / 0;91.9;4.0;3.585;71625;2014-11-21 16:46:32:203
0.7105;-9.3739;-2.2087;0.6586;-9.5268;-2.2309;0.004;0.1457;0.142;0.0083;-0.0179;0.0039;11.0;-29.82;37.44;4.68;261.39;76.28;-163.54;2.0;41.133;;;;;;0 / 0;91.9;4.0;3.585;72125;2014-11-21 16:46:32:703
0.7177;-9.3739;-2.2302;0.6607;-9.5289;-2.2217;0.057;0.155;-0.0085;-0.0077;-0.0051;0.005;11.0;-29.64;37.38;4.38;263.74;76.32;-163.47;2.0;41.253;;;;;;0 / 0;91.9;4.0;3.585;72629;2014-11-21 16:46:33:207
0.6051;-9.3236;-2.3284;0.6607;-9.5288;-2.222;-0.0555;0.2052;-0.1064;-0.014;2.0E-4;0.0061;11.0;-29.52;37.8;4.32;263.7;76.33;-163.44;2.0;45.32;;;;;;0 / 0;91.9;4.0;3.585;73130;2014-11-21 16:46:33:708
0.7225;-9.3476;-2.2661;0.6686;-9.5246;-2.2378;0.0754;0.1866;-0.0187;-0.0023;-0.003;-0.0025;11.0;-29.46;37.68;4.8;262.08;76.22;-163.37;2.0;57.12;;;;;;0 / 0;91.9;4.0;3.585;73636;2014-11-21 16:46:34:214
0.7057;-9.35;-2.1344;0.6633;-9.5244;-2.2401;-0.0702;0.22;0.0242;0.0041;-0.0115;0.0061;11.0;-30.78;37.44;4.8;261.18;76.22;-163.5;2.0;56.22;;;;;;0 / 0;91.9;4.0;3.585;74137;2014-11-21 16:46:34:715
0.6913;-9.3428;-2.0985;0.6517;-9.5268;-2.2332;0.0349;0.1817;0.0964;9.0E-4;-0.0307;-0.0025;11.0;-29.34;37.86;4.26;264.57;76.24;-163.82;2.0;43.478;;;;;;0 / 0;91.9;4.0;3.585;74637;2014-11-21 16:46:35:215
0.5692;-9.4529;-2.0578;0.6442;-9.5277;-2.2315;0.1142;0.228;0.0013;-0.0045;0.0194;0.0167;11.0;-29.4;37.32;4.74;262.01;76.3;-163.9;2.0;45.155;;;;;;0 / 0;91.8;4.0;3.604;75138;2014-11-21 16:46:35:716
0.6027;-9.3045;-2.2781;0.6333;-9.5138;-2.2935;0.0724;0.1998;-0.078;-0.0119;-0.0339;-0.0014;11.0;-29.94;37.2;5.04;262.88;75.96;-164.56;2.0;61.81;;;;;;0 / 0;91.8;4.0;3.604;75646;2014-11-21 16:46:36:224
0.641;-9.3116;-2.3212;0.6333;-9.5134;-2.2948;0.1131;0.2257;0.0718;-0.0023;-0.0051;0.0029;11.0;-29.64;37.68;4.8;263.4;75.95;-164.57;2.0;52.467;;;;;;0 / 0;91.8;4.0;3.604;76146;2014-11-21 16:46:36:724
0.6291;-9.3763;-2.0291;0.6247;-9.5153;-2.2893;-0.0196;0.23;-0.2162;-0.0162;-0.0317;-0.0025;11.0;-29.58;37.08;5.28;263.03;75.97;-164.72;2.0;53.884;;;;;;0 / 0;91.8;4.0;3.604;76648;2014-11-21 16:46:37:226
0.665;-9.2949;-2.3619;0.6253;-9.5146;-2.2924;0.0181;0.1311;0.091;0.003;0.0098;0.0029;11.0;-28.68;38.04;5.7;261.78;75.98;-164.74;2.0;41.12;;;;;;0 / 0;91.8;4.0;3.604;77148;2014-11-21 16:46:37:726
0.5884;-9.2781;-2.3308;0.6217;-9.5144;-2.2938;0.0504;0.1908;-0.0226;-0.0098;0.0162;0.005;11.0;-29.16;36.84;5.46;261.34;75.98;-164.82;2.0;58.197;;;;;;0 / 0;91.8;4.0;3.604;77653;2014-11-21 16:46:38:231
0.6841;-9.2949;-2.2877;0.6345;-9.5068;-2.3215;0.1041;0.1808;-0.0042;-0.0066;-0.0051;-0.0025;11.0;-30.42;36.54;6.0;263.22;75.86;-164.77;2.0;46.566;;;;;;0 / 0;91.8;4.0;3.604;78154;2014-11-21 16:46:38:732
0.6817;-9.3045;-2.2853;0.6472;-9.503;-2.3337;-0.0379;0.2246;-0.1441;0.0094;-0.02;0.0039;11.0;-30.0;36.72;6.06;261.47;75.74;-164.6;2.0;40.999;;;;;;0 / 0;91.8;4.0;3.604;78654;2014-11-21 16:46:39:232
0.7536;-9.3284;-2.2685;0.6511;-9.5036;-2.3299;0.0063;0.1251;0.1182;9.0E-4;-0.0083;0.0103;11.0;-29.64;37.5;5.4;263.55;75.72;-164.4;2.0;41.055;;;;;;0 / 0;91.8;4.0;3.604;79160;2014-11-21 16:46:39:738
0.7033;-9.3236;-2.381;0.6542;-9.5027;-2.333;0.0426;0.189;0.0057;0.0019;-0.0094;0.0061;11.0;-30.0;37.68;5.46;263.52;75.71;-164.35;2.0;38.73;;;;;;0 / 0;91.8;4.0;3.604;79660;2014-11-21 16:46:40:238
0.7201;-9.3045;-2.2613;0.6526;-9.5018;-2.3367;0.0034;0.1806;0.0114;0.0051;-0.0019;0.0029;11.0;-29.46;37.38;5.46;263.43;75.67;-164.4;2.0;39.677;;;;;;0 / 0;91.8;4.0;3.612;80167;2014-11-21 16:46:40:745
0.641;-9.2949;-2.2972;0.6544;-9.5003;-2.3423;-0.0013;0.1264;0.1315;0.0051;0.0066;0.0039;11.0;-29.64;37.5;5.28;263.66;75.64;-164.39;2.0;40.598;;;;;;0 / 0;91.8;4.0;3.612;80669;2014-11-21 16:46:41:247
0.6315;-9.3236;-2.4026;0.6556;-9.4999;-2.3442;-0.0239;0.1761;-0.0578;-0.0045;-0.003;0.0039;11.0;-29.16;37.26;5.28;263.46;75.63;-164.38;2.0;40.933;;;;;;0 / 0;91.8;4.0;3.612;81169;2014-11-21 16:46:41:747
0.7536;-9.3476;-2.3595;0.6571;-9.4994;-2.3456;0.0965;0.1517;-0.0136;-0.0119;-8.0E-4;0.0061;11.0;-28.8;37.62;5.52;261.92;75.62;-164.35;2.0;38.121;;;;;;0 / 0;91.8;4.0;3.612;81669;2014-11-21 16:46:42:247
0.6626;-9.3643;-2.2709;0.6578;-9.4987;-2.3484;0.0048;0.1344;0.0772;-0.0055;0.0045;0.0082;11.0;-29.28;37.62;4.86;264.0;75.61;-164.35;2.0;57.635;;;;;;0 / 0;91.8;4.0;3.612;82169;2014-11-21 16:46:42:747
0.6722;-9.2997;-2.2996;0.6532;-9.4965;-2.3584;0.0187;0.1968;0.0585;-0.0023;0.0183;0.0114;11.0;-29.7;37.2;4.86;263.37;75.55;-164.48;2.0;60.123;;;;;;0 / 0;91.8;4.0;3.612;82669;2014-11-21 16:46:43:247
0.7344;-9.3045;-2.4098;0.6533;-9.4959;-2.361;0.0805;0.1912;-0.0482;0.0019;-0.0094;0.0018;11.0;-29.34;37.26;5.22;263.76;75.53;-164.53;2.0;57.844;;;;;;0 / 0;91.8;4.0;3.612;83177;2014-11-21 16:46:43:755
0.7153;-9.314;-2.3068;0.656;-9.4951;-2.3631;0.0594;0.1811;0.0563;0.0094;0.0066;0.0071;11.0;-29.46;37.08;5.82;261.67;75.52;-164.48;2.0;40.715;;;;;;0 / 0;91.8;4.0;3.612;83678;2014-11-21 16:46:44:256
0.6482;-9.3404;-2.2039;0.6548;-9.4959;-2.3607;-0.0066;0.1556;0.1562;9.0E-4;2.0E-4;0.0018;11.0;-28.62;36.72;4.68;263.72;75.53;-164.5;2.0;58.931;;;;;;0 / 0;91.8;4.0;3.612;84178;2014-11-21 16:46:44:756
0.744;-9.3308;-2.2805;0.6626;-9.497;-2.3535;0.0817;0.1662;0.0733;0.0083;-0.004;0.0018;11.0;-28.98;37.26;5.64;261.42;75.56;-164.3;2.0;46.162;;;;;;0 / 0;91.8;4.0;3.612;84678;2014-11-21 16:46:45:256
0.7201;-9.3691;-2.1632;0.6689;-9.5156;-2.2754;0.048;0.1522;0.0877;0.0307;0.0183;0.0071;11.0;-29.16;37.8;5.04;262.66;76.0;-163.62;2.0;39.866;;;;;;0 / 0;91.8;4.0;3.607;85179;2014-11-21 16:46:45:757
0.7225;-9.3595;-2.1105;0.6823;-9.5313;-2.2049;0.0407;0.1716;0.0952;-0.0077;-8.0E-4;0.0071;11.0;-29.94;37.56;4.86;260.97;76.39;-162.8;2.0;42.653;;;;;;0 / 0;91.8;4.0;3.607;85679;2014-11-21 16:46:46:257
0.7177;-9.4146;-2.1775;0.6847;-9.5315;-2.2033;0.0334;0.1167;0.0263;-0.0077;-8.0E-4;0.0093;11.0;-28.86;37.62;4.26;263.28;76.39;-162.76;2.0;40.553;;;;;;0 / 0;91.8;4.0;3.607;86179;2014-11-21 16:46:46:757
0.6937;-9.3236;-2.1823;0.6852;-9.5309;-2.2058;0.0088;0.2074;0.0229;-0.0151;0.0034;0.0071;11.0;-29.64;37.8;5.1;261.18;76.39;-162.73;2.0;38.49;;;;;;0 / 0;91.8;4.0;3.607;86682;2014-11-21 16:46:47:260
0.5716;-9.4026;-2.2182;0.6624;-9.5105;-2.2989;-0.0483;0.1764;0.0584;-0.0204;-0.004;0.0071;11.0;-29.4;37.8;4.5;262.02;76.18;-163.54;2.0;70.51;;;;;;0 / 0;91.8;4.0;3.607;87182;2014-11-21 16:46:47:760
0.6482;-9.2973;-2.4169;0.6557;-9.5056;-2.3207;-0.0075;0.2081;-0.0953;-0.0098;-0.004;0.0029;11.0;-29.28;37.44;5.7;261.04;75.76;-164.22;2.0;65.098;;;;;;0 / 0;91.8;4.0;3.607;87684;2014-11-21 16:46:48:262
0.5549;-9.338;-2.2613;0.6556;-9.5011;-2.3391;-0.1003;0.1633;0.0777;-2.0E-4;0.0024;0.0061;11.0;-29.22;37.08;5.7;261.32;75.66;-164.34;2.0;63.635;;;;;;0 / 0;91.8;4.0;3.607;88190;2014-11-21 16:46:48:768
0.6123;-9.3045;-2.4146;0.6568;-9.4993;-2.3463;0.0057;0.2019;-0.0057;0.0062;0.0024;0.0029;11.0;-29.28;37.56;5.82;261.94;75.61;-164.36;2.0;60.121;;;;;;0 / 0;91.8;4.0;3.607;88693;2014-11-21 16:46:49:271
0.6171;-9.3643;-2.2685;0.6599;-9.4985;-2.3484;0.1169;0.2013;0.094;0.003;-0.0019;0.005;11.0;-30.0;37.26;5.46;263.14;75.6;-164.32;2.0;59.777;;;;;;0 / 0;91.8;4.0;3.607;89193;2014-11-21 16:46:49:771
0.7272;-9.3476;-2.2541;0.6642;-9.4981;-2.3489;-0.047;0.1673;0.0539;9.0E-4;0.0034;0.0093;11.0;-30.78;37.62;5.88;261.32;75.59;-164.21;2.0;62.453;;;;;;0 / 0;91.8;4.0;3.607;89694;2014-11-21 16:46:50:272
0.5237;-9.3978;-2.0171;0.6562;-9.5116;-2.2957;0.095;0.1716;0.1062;0.0041;0.0322;0.0146;11.0;-29.58;37.26;5.1;262.76;75.69;-164.08;2.0;63.909;;;;;;0 / 0;91.9;4.0;3.596;90194;2014-11-21 16:46:50:772
0.6171;-9.2901;-2.1967;0.6572;-9.5119;-2.2945;0.0696;0.114;0.1094;0.0041;-0.0051;0.0061;11.0;-29.58;37.68;5.28;262.89;75.91;-164.02;2.0;48.575;;;;;;0 / 0;91.9;4.0;3.596;90700;2014-11-21 16:46:51:278
0.5836;-9.3356;-2.2087;0.6577;-9.5123;-2.2927;-0.0816;0.1694;0.0748;-0.0045;-0.004;0.0082;11.0;-29.16;38.04;4.86;263.16;75.92;-163.98;2.0;62.522;;;;;;0 / 0;91.9;4.0;3.596;91200;2014-11-21 16:46:51:778
0.6219;-9.3619;-2.2781;0.6578;-9.5125;-2.2921;0.0308;0.2031;0.05;-0.0034;0.0045;0.0061;11.0;-29.04;37.5;4.44;265.2;75.93;-163.99;2.0;66.71;;;;;;0 / 0;91.9;4.0;3.596;91701;2014-11-21 16:46:52:279
